date,store,actual,naive,model
2023-10-18,store_6,-1.342194761520186,-1.2349280782470071,-1.3237894210871217
2023-10-19,store_6,-1.2675744601127572,-1.3048846108164716,-1.3707355342637768
2023-10-20,store_6,-1.2349280782470071,-1.2069454652192215,-1.1755839669767467
2023-10-21,store_6,-0.5983236318648819,-0.5400265213903284,-0.7475856057465771
2023-10-22,store_6,-0.8501671491149535,-0.8828135309807035,-1.073417345540103
2023-10-23,store_6,-1.4051556408327035,-1.3212078017493467,-1.524549054969862
2023-10-24,store_6,-1.3865005654808469,-1.3328672238442574,-1.4449532906067502
2023-10-25,store_6,-1.230264309409043,-1.342194761520186,-1.3335867763068605
2023-10-26,store_6,-1.2838976510456324,-1.2675744601127572,-1.2143026059619464
2023-10-27,store_6,-1.1882903898673645,-1.2349280782470071,-1.1839210036842847
2023-10-28,store_6,-0.9131280284274714,-0.5983236318648819,-0.6625362939025533
2023-10-29,store_6,-0.8944729530756143,-0.8501671491149535,-1.0338087218305936
2023-10-30,store_6,-1.1859585054483823,-1.4051556408327035,-1.5349769247979286
2023-10-31,store_6,-1.0553729779853822,-1.3865005654808469,-0.7686744025558062
2023-11-01,store_6,-1.2022816963812573,-1.230264309409043,-1.2524812444327027
2023-11-02,store_6,-1.0856874754321502,-1.2838976510456324,-1.1195269651615047
2023-11-03,store_6,-1.0926831286890966,-1.1882903898673645,-0.858392061585313
2023-11-04,store_6,-0.5750047876750605,-0.9131280284274714,-0.6327779555910522
2023-11-05,store_6,-0.840839611439025,-0.8944729530756143,-0.678342096198919
2023-11-06,store_6,-1.3188759173303646,-1.1859585054483823,-1.2932062927009347
2023-11-07,store_6,-1.230264309409043,-1.0553729779853822,-1.3451133579371484
2023-11-08,store_6,-1.4308063694415074,-1.2022816963812573,-1.2056931236071118
2023-11-09,store_6,-1.3538541836150966,-1.0856874754321502,-1.1690718199661143
2023-11-10,store_6,-1.1766309677724536,-1.0926831286890966,-1.2044793132715716
2023-11-11,store_6,-0.7149178528139891,-0.5750047876750605,-0.7551040064349454
2023-11-12,store_6,-0.9877483298349,-0.840839611439025,-0.9058844186073283
2023-11-13,store_6,-1.4214788317655789,-1.3188759173303646,-1.475264949601794
2023-11-14,store_6,-1.3958281031567752,-1.230264309409043,-1.2416558775589843
2023-11-15,store_6,-1.3468585303581502,-1.4308063694415074,-1.2978030568249055
2023-11-16,store_6,-1.470448404564204,-1.3538541836150966,-1.2600128687499867
2023-11-17,store_6,-1.2559150380178463,-1.1766309677724536,-1.256901569228407
2023-11-18,store_6,-0.7848743853834534,-0.7149178528139891,-0.7022813159082543
2023-11-19,store_6,-0.9084642595895072,-0.9877483298349,-1.1810897062082328
2023-11-20,store_6,-1.360849836872043,-1.4214788317655789,-1.4419154521805846
2023-11-21,store_6,-1.4004918719947397,-1.3958281031567752,-1.369518542186478
2023-11-22,store_6,-1.3818367966428824,-1.3468585303581502,-1.3705155392426023
2023-11-23,store_6,-1.4284744850225253,-1.470448404564204,-1.274715574246349
2023-11-24,store_6,-1.1906222742863466,-1.2559150380178463,-1.3211242277220323
2023-11-25,store_6,-0.8245164205061499,-0.7848743853834534,-0.8204207405804768
2023-11-26,store_6,-0.95510194796915,-0.9084642595895072,-1.0729471145593779
2023-11-27,store_6,-1.4051556408327035,-1.360849836872043,-1.4521495023937687
2023-11-28,store_6,-1.398159987575757,-1.4004918719947397,-1.3947800836856632
2023-11-29,store_6,-1.5170860929438468,-1.3818367966428824,-1.3755800744815896
2023-11-30,store_6,-1.472780288983186,-1.4284744850225253,-1.3154471799061251
2023-08-10,store_7,0.7238548336979937,-1.0390497870525073,0.6102493695535269
2023-08-11,store_7,0.5116533515706186,0.5536272711122973,0.6930182118164223
2023-08-12,store_7,0.777488175334583,1.115611416086994,1.1944170987429525
2023-08-13,store_7,0.388063477364565,1.278843325415744,0.8060895417382984
2023-08-14,store_7,0.2015127238459935,0.3041156382812078,0.17360640523918125
2023-08-15,store_7,0.0242895080033505,0.6608939543854759,0.24785756909396345
2023-08-16,store_7,0.2551460654825828,1.1529215667907082,0.414218121539394
2023-08-17,store_7,0.3810678241076186,0.7238548336979937,0.017413553350838388
2023-08-18,store_7,0.0615996587070648,0.5116533515706186,0.5031925741408552
2023-08-19,store_7,0.2411547589686899,0.777488175334583,0.6589022459688826
2023-08-20,store_7,0.1082373470867077,0.388063477364565,0.5480452118830917
2023-08-21,store_7,-0.066653984336953,0.2015127238459935,0.16856860723574338
2023-08-22,store_7,-0.761555541193632,0.0242895080033505,0.2231422548921253
2023-08-23,store_7,0.0522721210311362,0.2551460654825828,0.14872702147533565
2023-08-24,store_7,0.1595388043043148,0.3810678241076186,0.2368704374569274
2023-08-25,store_7,0.4836707385428329,0.0615996587070648,0.27828814834252247
2023-08-26,store_7,0.548963502274333,0.2411547589686899,0.6763834918924567
2023-08-27,store_7,0.6678896076424223,0.1082373470867077,0.6000651154996249
2023-08-28,store_7,0.4090504371354043,-0.066653984336953,0.10393121014392112
2023-08-29,store_7,0.486002622961815,-0.761555541193632,0.18801208870837055
2023-08-30,store_7,0.8591041299989581,0.0522721210311362,0.6000107951641297
2023-08-31,store_7,0.9756983509480652,0.1595388043043148,0.9706840836839233
2023-09-01,store_7,1.1202751849249584,0.4836707385428329,0.8599309340340257
2023-09-02,store_7,1.309157822862512,0.548963502274333,1.4266245934053212
2023-09-03,store_7,1.3348085514713155,0.6678896076424223,1.284481478255485
2023-09-04,store_7,-0.0853090596888102,0.4090504371354043,0.26316519686640577
2023-09-05,store_7,0.2528141810636006,0.486002622961815,0.40380627888689313
2023-09-06,store_7,0.486002622961815,0.8591041299989581,0.01241363134649861
2023-09-07,store_7,0.1921851861700649,0.9756983509480652,0.07690341481105688
2023-09-08,store_7,0.2947881006052792,1.1202751849249584,0.35200243805890585
2023-09-09,store_7,0.6702214920614045,1.309157822862512,0.7409064381250003
2023-09-10,store_7,0.4906663917997793,1.3348085514713155,0.6467385507059832
2023-09-11,store_7,-0.3138337327490603,-0.0853090596888102,0.1294882646375936
2023-09-12,store_7,-0.0549945622420423,0.2528141810636006,0.2524287917947002
2023-09-13,store_7,0.355417095498815,0.486002622961815,0.4624674140051741
2023-09-14,store_7,0.6888765674132616,0.1921851861700649,0.6075542996690196
2023-09-15,store_7,1.376782471012994,0.2947881006052792,0.6844074779885146
2023-09-16,store_7,1.5656651089505478,0.6702214920614045,0.8832984510701806
2023-09-17,store_7,0.9127374716355474,0.4906663917997793,0.8980901814610434
2023-09-18,store_7,0.2341591057117435,-0.3138337327490603,0.07630365876835835
2023-09-19,store_7,0.3507533266608507,-0.0549945622420423,0.42228964189252155
2023-09-20,store_7,0.8124664416193152,0.355417095498815,0.3292877532371547
2023-09-21,store_7,0.3694084020127078,0.6888765674132616,0.5126073427885924
2023-09-22,store_7,0.8474447079040474,1.376782471012994,0.9902939065434277
2023-09-23,store_7,1.6076390284922264,1.5656651089505478,1.4342600068321634
2023-09-24,store_7,1.001349079556869,0.9127374716355474,1.1075120541924948
2023-09-25,store_7,0.5163171204085829,0.2341591057117435,0.31830424397932316
2023-09-26,store_7,0.5932693062349937,0.3507533266608507,0.40821257316739495
2023-09-27,store_7,0.145547497790422,0.8124664416193152,0.20299681558674412
2023-09-28,store_7,0.8381171702281188,0.3694084020127078,0.4425750504345983
2023-09-29,store_7,0.9174012404735116,0.8474447079040474,0.5856888874272599
2023-09-30,store_7,1.4327476970685655,1.6076390284922264,1.8452453495739887
2023-10-01,store_7,1.9061202341219408,1.001349079556869,1.3312714921416646
2023-10-02,store_7,0.8334534013901546,0.5163171204085829,0.25833030213886854
2023-10-03,store_7,1.101620109573101,0.5932693062349937,0.8665661426040032
2023-10-04,store_7,0.6422388790336188,0.145547497790422,0.7860702473561766
2023-10-05,store_7,0.7215229492790116,0.8381171702281188,0.6933760308979441
2023-10-06,store_7,1.068973727707351,0.9174012404735116,1.021690655661311
2023-10-07,store_7,1.76387528456403,1.4327476970685655,1.5322135020525327
2023-10-08,store_7,1.407096968459762,1.9061202341219408,1.5558295537360056
2023-10-09,store_7,0.4253736280682793,0.8334534013901546,0.15623553530833345
2023-10-10,store_7,0.5606229243692437,1.101620109573101,0.5629953907700942
2023-10-11,store_7,0.6189200348437973,0.6422388790336188,0.3751467302701665
2023-10-12,store_7,0.7868157130105117,0.7215229492790116,0.32713335792763043
2023-10-13,store_7,1.2252099837791548,1.068973727707351,0.9654213686858427
2023-10-14,store_7,2.3095362386058516,1.76387528456403,1.5629457719451936
2023-10-15,store_7,1.7918578975918158,1.407096968459762,1.5642665487118808
2023-10-16,store_7,0.3740721708506722,0.4253736280682793,-0.04442704047545805
2023-10-17,store_7,0.3577489799177971,0.5606229243692437,0.14185336302794974
2023-10-18,store_7,0.6585620699664937,0.6189200348437973,0.45690457900766773
2023-10-19,store_7,0.6585620699664937,0.7868157130105117,0.3798730382279509
2023-10-20,store_7,0.7401780246308688,1.2252099837791548,1.1086662239758664
2023-10-21,store_7,1.0596461900314225,2.3095362386058516,1.2881611243797166
2023-10-22,store_7,1.3651230489180834,1.7918578975918158,1.1313407635913213
2023-10-23,store_7,0.1805257640751542,0.3740721708506722,-0.013469345121896738
2023-10-24,store_7,0.5373040801794222,0.3577489799177971,0.04486496452922961
2023-10-25,store_7,0.4300373969062436,0.6585620699664937,0.43190004050064934
2023-10-26,store_7,0.5676185776261902,0.6585620699664937,0.34758910882983096
2023-10-27,store_7,0.8987461651216546,0.7401780246308688,0.6259702410189858
2023-10-28,store_7,0.8264577481332082,1.0596461900314225,0.6182617260939371
2023-10-29,store_7,0.5093214671516365,1.3651230489180834,0.4233990256051035
2023-10-30,store_7,0.0196257391653862,0.1805257640751542,0.16869316169577825
2023-10-31,store_7,0.905741818378601,0.5373040801794222,0.8741371445800206
2023-11-01,store_7,0.6515664167095473,0.4300373969062436,0.3255765353484441
2023-11-02,store_7,0.8124664416193152,0.5676185776261902,0.038014055611774546
2023-11-03,store_7,0.7238548336979937,0.8987461651216546,1.0731755083216623
2023-11-04,store_7,1.344136089147244,0.8264577481332082,1.2183400030688303
2023-11-05,store_7,1.4630621945153337,0.5093214671516365,0.7711613929178146
2023-11-06,store_7,-0.2555366222745067,0.0196257391653862,0.23633053655599814
2023-11-07,store_7,-0.0106887582813816,0.905741818378601,0.507189096248828
2023-11-08,store_7,-0.0876409441077923,0.6515664167095473,0.3584242822370819
2023-11-09,store_7,0.33909390456594,0.8124664416193152,0.37211803297236434
2023-11-10,store_7,0.4673475476099579,0.7238548336979937,0.616786205520987
2023-11-11,store_7,1.2741795565777798,1.344136089147244,1.2829911767038944
2023-11-12,store_7,1.2718476721587977,1.4630621945153337,1.4111596974373106
2023-11-13,store_7,-0.3767946120615782,-0.2555366222745067,-0.38785019632593193
2023-11-14,store_7,-0.0596583310800066,-0.0106887582813816,0.03959956178831972
2023-11-15,store_7,0.1991808394270113,-0.0876409441077923,0.19079876124205736
2023-11-16,store_7,0.1525431510473684,0.33909390456594,0.3167041225280777
2023-11-17,store_7,0.0942460405728148,0.4673475476099579,0.6231375690074281
2023-11-18,store_7,0.8614360144179403,1.2741795565777798,0.9601265638745956
2023-11-19,store_7,0.9896896574619582,1.2718476721587977,1.08198315678191
2023-11-20,store_7,-0.3767946120615782,-0.3767946120615782,-0.18564706836547884
2023-11-21,store_7,-0.0479989089850959,-0.0596583310800066,-0.005777442798160618
2023-11-22,store_7,-0.1669250143531852,0.1991808394270113,0.13682974068636455
2023-11-23,store_7,0.2341591057117435,0.1525431510473684,0.21324406181792954
2023-11-24,store_7,0.2481504122256363,0.0942460405728148,0.4033111935061033
2023-11-25,store_7,0.9640389288531546,0.8614360144179403,0.6852310896489268
2023-11-26,store_7,0.985025888623994,0.9896896574619582,0.653986142593221
2023-11-27,store_7,-0.1902438585430067,-0.3767946120615782,-0.15555674886308143
2023-11-28,store_7,-0.1482699390013281,-0.0479989089850959,0.06469402613250161
2023-11-29,store_7,-0.227554009246721,-0.1669250143531852,0.20285095437587283
2023-11-30,store_7,0.1875214173321006,0.2341591057117435,0.18921742959670088
2023-08-10,store_8,0.2201677991978506,0.5559591555312794,0.18362773270583438
2023-08-11,store_8,0.1665344575612613,0.4696794320289401,0.3615769778896446
2023-08-12,store_8,0.5046576983136722,1.0666418432883689,0.9263938643197223
2023-08-13,store_8,0.6002649594919401,1.5073679984759942,0.7309390514895381
2023-08-14,store_8,-0.2835192353022925,0.4416968190011543,0.008630036882968374
2023-08-15,store_8,-0.1506018234203102,0.4160460903923507,0.013952993006021189
2023-08-16,store_8,-0.4280960692791854,0.3530852110798329,0.14157343282036625
2023-08-17,store_8,-0.3394844613578639,0.2201677991978506,0.048491535555523185
2023-08-18,store_8,-0.2975105418161853,0.1665344575612613,0.23041328650975815
2023-08-19,store_8,-0.2345496625036674,0.5046576983136722,0.14098410860796443
2023-08-20,store_8,0.0779228496399398,0.6002649594919401,0.3358328340108797
2023-08-21,store_8,-0.3021743106541496,-0.2835192353022925,-0.24071823334498157
2023-08-22,store_8,-0.9364468726172928,-0.1506018234203102,-0.12942947438423016
2023-08-23,store_8,-0.388454034156489,-0.4280960692791854,-0.2720006876831229
2023-08-24,store_8,-0.3651351899666675,-0.3394844613578639,-0.08578166392850295
2023-08-25,store_8,-0.0316757180522209,-0.2975105418161853,-0.03841868458770191
2023-08-26,store_8,0.3320982513089935,-0.2345496625036674,0.21022788183958882
2023-08-27,store_8,0.8824229741887796,0.0779228496399398,0.390308206563932
2023-08-28,store_8,-0.1715887831911495,-0.3021743106541496,-0.06734549844348289
2023-08-29,store_8,0.0872503873158684,-0.9364468726172928,-0.06899122227014208
2023-08-30,store_8,0.2971199850242614,-0.388454034156489,-0.1553893180663331
2023-08-31,store_8,0.2738011408344399,-0.3651351899666675,0.05986162618820709
2023-09-01,store_8,0.6329113413576901,-0.0316757180522209,0.1874143817200859
2023-09-02,store_8,1.8571506613233155,0.3320982513089935,0.5817074547929982
2023-09-03,store_8,1.812844857362655,0.8824229741887796,1.3671238225295947
2023-09-04,store_8,0.0732590808019755,-0.1715887831911495,0.18110846285174745
2023-09-05,store_8,-0.1039641350406673,0.0872503873158684,0.3193358312441202
2023-09-06,store_8,0.0336170456792791,0.2971199850242614,-0.13766292639824648
2023-09-07,store_8,0.0755909652209577,0.2738011408344399,-0.1591316468672162
2023-09-08,store_8,0.161870688723297,0.6329113413576901,0.07300810976710229
2023-09-09,store_8,0.3320982513089935,1.8571506613233155,0.5595664822131272
2023-09-10,store_8,0.2598098343205471,1.812844857362655,0.7832399384038777
2023-09-11,store_8,-0.4257641848602033,0.0732590808019755,-0.21483703040018234
2023-09-12,store_8,-0.1342786324874352,-0.1039641350406673,-0.20480033748197746
2023-09-13,store_8,0.6399069946146366,0.0336170456792791,-0.008910230780759126
2023-09-14,store_8,0.2621417187395292,0.0755909652209577,0.13324929901664728
2023-09-15,store_8,0.420709859230315,0.161870688723297,0.44045999700243527
2023-09-16,store_8,0.5676185776261902,0.3320982513089935,0.8906661466963584
2023-09-17,store_8,0.8847548586077617,0.2598098343205471,0.5356178853506013
2023-09-18,store_8,-0.1739206676101317,-0.4257641848602033,-0.04750868970862547
2023-09-19,store_8,0.2994518694432435,-0.1342786324874352,0.10489737866235502
2023-09-20,store_8,0.0312851612602969,0.6399069946146366,0.13045829942188164
2023-09-21,store_8,0.2085083771029399,0.2621417187395292,-0.11367465420573804
2023-09-22,store_8,0.7075316427651187,0.420709859230315,0.7042981598682883
2023-09-23,store_8,1.7102419429274407,0.5676185776261902,1.0404470996419248
2023-09-24,store_8,1.9527579225015836,0.8847548586077617,1.1214698520735185
2023-09-25,store_8,0.1898533017510827,-0.1739206676101317,0.1891538162550265
2023-09-26,store_8,0.1968489550080292,0.2994518694432435,0.25558698077345976
2023-09-27,store_8,0.2178359147788685,0.0312851612602969,0.13577242941671508
2023-09-28,store_8,0.679549029737333,0.2085083771029399,0.3670685177641125
2023-09-29,store_8,0.6865446829942795,0.7075316427651187,0.5066334633723575
2023-09-30,store_8,1.3487998579852083,1.7102419429274407,1.8238988101553704
2023-10-01,store_8,1.8314999327145125,1.9527579225015836,1.7957983814460245
2023-10-02,store_8,0.6935403362512259,0.1898533017510827,0.31966662085784064
2023-10-03,store_8,1.3814462398509584,0.1968489550080292,0.7697364766494696
2023-10-04,store_8,0.5023258138946901,0.2178359147788685,0.4466814122999462
2023-10-05,store_8,0.4323692813252257,0.679549029737333,0.6085145484935226
2023-10-06,store_8,0.2294953368737792,0.6865446829942795,1.1266835589375808
2023-10-07,store_8,1.2392012902930476,1.3487998579852083,1.46362870689719
2023-10-08,store_8,2.085675334383566,1.8314999327145125,1.5960489330966008
2023-10-09,store_8,-0.0410032557281494,0.6935403362512259,0.23533725893907473
2023-10-10,store_8,0.0429445833552076,1.3814462398509584,0.41976588791649994
2023-10-11,store_8,-1.2419237315039535,0.5023258138946901,0.18289745178434802
2023-10-12,store_8,-1.0157309428626855,0.4323692813252257,-0.033823279774571405
2023-10-13,store_8,0.8684316676748867,0.2294953368737792,0.48748276884100256
2023-10-14,store_8,1.5819882998834227,1.2392012902930476,0.6649839759149342
2023-10-15,store_8,2.4727681479346018,2.085675334383566,1.4680659061379318
2023-10-16,store_8,0.2504822966446185,-0.0410032557281494,-0.2297393105271159
2023-10-17,store_8,0.210840261521922,0.0429445833552076,-0.06110342639635248
2023-10-18,store_8,0.2924562161862971,-1.2419237315039535,0.14162800783280197
2023-10-19,store_8,0.5862736529780472,-1.0157309428626855,0.42739307637380375
2023-10-20,store_8,0.6375751101956545,0.8684316676748867,0.92878189395064
2023-10-21,store_8,1.4164245061356906,1.5819882998834227,1.4859777369972702
2023-10-22,store_8,1.9550898069205656,2.4727681479346018,1.7062917933256085
2023-10-23,store_8,-0.292846772978221,0.2504822966446185,0.005161485401254135
2023-10-24,store_8,0.112901115924672,0.210840261521922,-0.22372498657406714
2023-10-25,store_8,0.2901243317673149,0.2924562161862971,0.09099118461042527
2023-10-26,store_8,0.5093214671516365,0.5862736529780472,0.19265677082564003
2023-10-27,store_8,0.7261867181169759,0.6375751101956545,0.6795548210028725
2023-10-28,store_8,0.6072606127488865,1.4164245061356906,0.7355639595519533
2023-10-29,store_8,1.0969563407351368,1.9550898069205656,0.7581870209209757
2023-10-30,store_8,-0.1086279038786316,-0.292846772978221,-0.033826769412652606
2023-10-31,store_8,0.4440287034201364,0.112901115924672,0.976825188289331
2023-11-01,store_8,0.1805257640751542,0.2901243317673149,0.1521487503381059
2023-11-02,store_8,0.2504822966446185,0.5093214671516365,-0.023925493124827845
2023-11-03,store_8,0.4137142059733686,0.7261867181169759,0.5132044686104791
2023-11-04,store_8,1.2625201344828691,0.6072606127488865,0.8988095642000159
2023-11-05,store_8,1.8991245808649944,1.0969563407351368,1.0374146701039586
2023-11-06,store_8,-0.3045061950731317,-0.1086279038786316,-0.01348029686844537
2023-11-07,store_8,-0.0759815220128816,0.4440287034201364,0.07317227641205079
2023-11-08,store_8,-0.1319467480684531,0.1805257640751542,-0.0030642925537714815
2023-11-09,store_8,-0.0456670245661137,0.2504822966446185,0.2277192715730211
2023-11-10,store_8,0.3600808643367792,0.4137142059733686,0.490580176167615
2023-11-11,store_8,1.488712923124137,1.2625201344828691,1.1733778130685186
2023-11-12,store_8,1.9037883497029584,1.8991245808649944,1.529150445950664
2023-11-13,store_8,-0.2741916976263639,-0.3045061950731317,-0.29056131779744143
2023-11-14,store_8,-0.0783134064318638,-0.0759815220128816,-0.165337541623102
2023-11-15,store_8,-0.145938054582346,-0.1319467480684531,0.052060102397343044
2023-11-16,store_8,0.0639315431260469,-0.0456670245661137,0.17785158354790756
2023-11-17,store_8,0.1898533017510827,0.3600808643367792,0.5547041729118974
2023-11-18,store_8,1.129602722600887,1.488712923124137,1.2265164581161931
2023-11-19,store_8,1.9061202341219408,1.9037883497029584,1.5751204972823387
2023-11-20,store_8,-0.2741916976263639,-0.2741916976263639,-0.41018016738217317
2023-11-21,store_8,-0.3184975015870246,-0.0783134064318638,-0.15423542555440636
2023-11-22,store_8,-0.1226192103925245,-0.145938054582346,0.04066329508346656
2023-11-23,store_8,-0.0246800647952744,0.0639315431260469,0.0035998033187529597
2023-11-24,store_8,0.1968489550080292,0.1898533017510827,0.43956008157130744
2023-11-25,store_8,1.211218677265262,1.129602722600887,0.948646439144424
2023-11-26,store_8,1.8105129729436729,1.9061202341219408,1.4094320417128041
2023-11-27,store_8,-0.1366105169064174,-0.2741916976263639,-0.27274653847605423
2023-11-28,store_8,-0.3068380794921139,-0.3184975015870246,-0.1361891665229027
2023-11-29,store_8,-0.2858511197212746,-0.1226192103925245,-0.14153381385004304
2023-11-30,store_8,0.0452764677741898,-0.0246800647952744,-0.09243670211002725
